attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,,,,,,,,False,False,full_bar,False,,False,XQ7elqSFIRogvqpiTZz-Wg,False,,,False,"['American (Traditional)', 'Restaurants']",True,,Dunning's Grill,True,False,,,,,,2,False,False,,,21,,PA,True,,True,False,True,"1100 S Braddock Ave
Pittsburgh, PA 15218",,,False,,,False,,,False,False,,no,False,Pittsburgh,,,3.0,,business,,False,40.432599,True,,-79.894243,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,,,,False,OS1fGOcx_Erie5gujWIFNQ,,,,False,"['Chinese', 'Restaurants']",False,,China House II,False,,,,,,,1,False,False,,,3,,PA,True,,False,False,True,"7400 Church St
Swissvale, PA 15218",,,False,,,False,,,,False,,,True,Swissvale,,,3.5,,business,,,40.422307,False,,-79.8893217,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,,,,,,,False,False,none,False,,False,nqRNOug4OMrYTTZg-qLxXA,False,,,False,"['Pizza', 'Restaurants']",False,,Veltre's Pizza,False,False,,,,,,2,False,False,,,13,,PA,True,,False,False,True,"7520 Washington St
Swissvale, PA 15218",,,False,,,False,,,False,True,,,True,Swissvale,,,4.0,,business,True,False,40.4209717,False,,-79.886521,,,,,True,False,,,,,,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,none,False,,,K8Ebs8G1rwc3DBdznHvDxg,False,,10:00,False,"['Burgers', 'Fast Food', 'Restaurants']",False,10:00,Wendy's,,False,,,,,,1,False,,,,5,,PA,True,01:00,False,,True,"1703 S Braddock Ave
Pittsburgh, PA 15218",01:00,,False,,,False,10:00,,False,False,01:00,no,True,Pittsburgh,,,2.5,,business,,False,40.42523807,False,,-79.8883623271,01:00,,01:00,01:00,True,,10:00,,,,False,01:00,False,,,,,10:00,,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,SgQYRICpMdWCmY7wM2Cmcw,False,,11:00,True,"['American (Traditional)', 'Restaurants']",True,11:00,Max & Erma's,False,False,,,,,,2,False,False,,,22,,PA,True,00:00,False,False,True,"1910 Cochran Rd
Pittsburgh, PA 15220",23:00,,False,,,False,11:00,,False,False,23:00,free,True,Pittsburgh,,,2.5,,business,True,False,40.3932957,False,,-80.0656653,23:00,,23:00,01:00,True,False,11:00,,,,True,23:00,True,,,False,,11:00,quiet,,casual,,True,[],,False,,False
,,,10:00,,,,,10:00,,,,,,,m0QsJDntW1MrWCxBVFwuAg,,,10:00,,"['Burgers', 'Fast Food', 'Restaurants']",,10:00,Wendy's,,,,,,,,2,,,,,5,,PA,True,01:00,,,True,"1660 Cochran Rd
Pittsburgh, PA 15220",01:00,,,,,False,10:00,,,False,01:00,,True,Pittsburgh,,,1.5,,business,,,40.392802,,,-80.062098,01:00,,01:00,01:00,True,,10:00,,,,False,01:00,,,,True,,10:00,,,casual,,True,[],,,,
,,,,,,,,,False,False,,,,False,mrbfnIXD5U4pMxuZgKedOw,,,,,"['Chinese', 'Restaurants']",True,,Sichuan House Chinese Restaurant,False,,,,,,,2,False,False,,,3,,PA,True,,False,False,True,"1717 Cochran Rd
Pittsburgh, PA 15220",,,,,,,,,,True,,,False,Pittsburgh,,,3.5,,business,,,40.3923379,False,,-80.0662223,,,,,,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,,True,,,,,False,False,none,False,,False,IEHaU93HpEbdUO4z4bKzDw,False,,,False,"['American (Traditional)', 'Restaurants']",True,00:00,Jo Jo's Restaurant,True,False,,,,,,1,True,False,,,19,,PA,False,,False,False,True,"100 24th St
Strip District
Pittsburgh, PA 15222",,,False,,,False,,,False,False,,,False,Pittsburgh,True,,3.5,,business,,False,40.4540368,False,,-79.9814643,12:00,,,,True,False,,,,,,,False,,,,,,,,casual,,False,['Strip District'],,False,,False
False,,,,,,,,,False,False,none,False,,False,4LcFKTr6Ah87VcxW2z5e6w,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",,,McDonald's,False,False,,,,,,1,False,False,,,4,,PA,True,,False,False,True,"608 Wood St
Downtown
Pittsburgh, PA 15222",,,False,,,False,,,False,False,,free,True,Pittsburgh,,,2.5,,business,False,False,40.4422917,False,,-79.9989455,,,,,False,False,,,,,False,,False,,,,,,very_loud,,casual,,False,['Downtown'],,False,,False
False,,,10:30,,,,,10:30,False,True,none,False,,False,DhDNNHZtaBxYNSqJz64ixg,False,,10:30,False,"['Restaurants', 'Italian']",,10:30,La Gondola Pizzeria & Restaurant,False,False,,,,,,1,False,False,,,27,,PA,True,20:00,True,False,True,"4 Market Sq
Downtown
Pittsburgh, PA 15222",20:00,,False,,,False,,,False,True,20:00,no,True,Pittsburgh,,,4.5,,business,False,False,40.4400655,False,,-80.0025144,20:00,,20:00,,True,False,,,,,False,,True,,,,,10:30,average,,casual,,True,['Downtown'],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,9mwShpTgZofOujt4JfyGmw,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Spaghetti Warehouse,False,False,,,,,,2,False,False,,,92,,PA,True,23:00,False,False,True,"2601 Smallman St
Strip District
Pittsburgh, PA 15222",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Pittsburgh,True,,2.5,,business,True,False,40.455916,True,,-79.979271,22:00,,22:00,23:00,True,False,11:00,,,,False,22:00,True,,,,,11:00,average,,casual,,True,['Strip District'],,False,,False
False,,,,,,,,,False,False,none,False,,False,KEzIorUdFjqCuxbRxKPghA,False,,,False,"['Pizza', 'Restaurants']",False,,Mamma Lucia Pizza,False,False,,,,,,1,False,False,,,8,,PA,True,,True,False,True,"433 Wood St
Downtown
Pittsburgh, PA 15222",,,False,,,False,,,False,True,,no,True,Pittsburgh,,,4.0,,business,False,False,40.4403955,False,,-80.0010018,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,['Downtown'],,False,,False
False,,,,,,,,,False,False,,False,,False,OT3yVpDrDVITDCIYox8d9A,False,,,False,"['Restaurants', 'Italian']",True,,Buon Giorno Cafe,False,False,,,,,,2,False,False,,,5,,PA,True,,True,False,True,"20 Stanwix St
Downtown
Pittsburgh, PA 15222",,,False,,,False,,,False,True,,,True,Pittsburgh,,,3.5,,business,,False,40.43866,False,,-80.005135,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,False,['Downtown'],,False,,False
False,,,10:30,,,,,10:30,False,False,none,False,,False,8AskFIgGxqNb8RbcDCAfmA,False,,10:30,False,"['Mexican', 'Restaurants']",False,10:30,Madonna's Restaurant,True,False,,,,,,1,False,False,,,7,,PA,False,15:00,True,False,True,"441 Smithfield St
Downtown
Pittsburgh, PA 15222",15:00,,False,,,False,,,False,False,15:00,no,False,Pittsburgh,True,,4.0,,business,False,False,40.4395902449,False,,-79.9992012978,15:00,,15:00,,True,False,,,,,False,,True,,,,,10:30,loud,,casual,,True,['Downtown'],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,False,l2gPB9mqiHSbpwSUa7zrjg,False,,11:30,False,"['Restaurants', 'Italian']",True,11:30,F. Tambellini Ristorante,False,False,,,,,,2,False,True,,,17,,PA,True,22:00,False,False,True,"139 7th St
Downtown
Pittsburgh, PA 15222",21:00,,False,,,True,11:30,,False,False,21:00,,False,Pittsburgh,True,,2.0,,business,,False,40.443577,False,,-80.000162,14:00,,21:00,22:00,True,False,14:30,,,,,19:30,False,,,,,11:30,average,,casual,,True,['Downtown'],,False,,False
True,,,11:00,,,,,11:00,False,False,full_bar,False,,False,l-OmDgEd4QkZpyXVpkp2yA,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Villa Reale Pizzeria & Restaurant,True,False,,,,,,2,False,False,,,25,,PA,True,22:00,True,False,True,"628 Smithfield St
Downtown
Pittsburgh, PA 15222",22:00,,False,,,True,11:00,,False,True,22:00,no,True,Pittsburgh,True,,3.5,,business,True,False,40.4421419,False,,-79.996955,22:00,,22:00,18:00,True,False,,,,,True,,False,,False,,,11:00,loud,,casual,,True,['Downtown'],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,False,SzHTdZR3yY1WBYUxkVxmUQ,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Papa J's Centro,False,False,,,,,,2,False,False,,,18,,PA,True,22:00,True,False,True,"212 Blvd of the Allies
Downtown
Pittsburgh, PA 15222",22:00,,False,,,True,16:00,,False,False,22:00,,False,Pittsburgh,False,,3.0,,business,,False,40.4389116,False,,-80.0032374,21:00,,21:00,22:00,True,False,,,,,True,,False,,,,,11:00,very_loud,,casual,,True,['Downtown'],,False,,False
False,,,,,,,,,False,False,full_bar,False,,False,uUorjstNslr3gkIsVGtQAg,False,,,False,"['American (Traditional)', 'Restaurants']",True,,Max & Erma's Restaurants,True,False,,,,,,2,False,False,,,15,,PA,True,,True,False,True,"630 Stanwix St
Downtown
Pittsburgh, PA 15222",,,False,,,False,,,False,False,,no,False,Pittsburgh,True,,3.5,,business,,False,40.4431765,True,,-80.0042813,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,['Downtown'],,False,,False
,,,,,,,,,False,False,beer_and_wine,,,,GSiHJG8LqTn5ZQAY1r9q9w,,,,False,"['Chinese', 'Restaurants']",,,Liang's Hunan Restaurant,,,,,,,,1,False,,,,7,,PA,,,False,,True,"957 Liberty Ave
Downtown
Pittsburgh, PA 15222",,,False,,,True,,,,True,,,True,Pittsburgh,,,1.5,,business,,,40.4434132,False,,-79.9961509,,,,,True,,,,,,,,,,,,,,quiet,,casual,,True,['Downtown'],,,,
,,,,,,,,,False,True,full_bar,,,False,0Lsd35rHY6UtPFHjjxJ1LA,,,,False,"['American (Traditional)', 'Restaurants']",True,,1902 Tavern,False,,,,,,,3,False,False,,,7,,PA,True,,False,False,,"24 Market Sq
Downtown
Pittsburgh, PA 15222",,,False,,,True,,,,False,,,False,Pittsburgh,,,2.5,,business,,,40.441207,False,,-80.0031108,,,,,True,False,,,,,,,,,,,,,,,casual,,True,['Downtown'],,,,
False,,,13:30,,,,,13:30,False,False,none,False,,False,1E53rS8afK2jiLod8Jwy7A,False,,13:30,False,"['Chinese', 'Restaurants']",False,13:30,Fu Lai Chinese Restaurant,True,False,,,,,,1,False,False,,,22,,PA,True,21:30,False,False,True,"525 Penn Ave
Downtown
Pittsburgh, PA 15222",21:30,,False,,,False,12:00,,False,True,21:30,no,True,Pittsburgh,,,2.5,,business,,False,40.4428479,False,,-80.0031124,21:30,,21:30,21:30,False,False,12:00,,,,False,21:00,False,,,,,13:30,quiet,,casual,,False,['Downtown'],,False,,False
False,,,17:00,,,,,17:00,False,False,full_bar,True,,False,XmdTkxKyJd7TuDLoiic1kg,False,,17:00,False,"['Restaurants', 'Italian']",True,17:00,Lidia's,True,False,,,,,,3,False,False,,,277,,PA,True,22:00,False,False,True,"1400 Smallman St
Strip District
Pittsburgh, PA 15222",21:00,,False,,,True,17:00,,False,False,21:00,no,True,Pittsburgh,False,,3.5,,business,True,False,40.4484631,True,,-79.9894086,21:00,,21:00,22:00,False,False,11:00,,,,False,14:30,False,,,,,17:00,average,,casual,,True,['Strip District'],,False,,False
True,,,11:30,,,,,11:30,False,True,full_bar,False,,False,HDTv_rnmSL8AQ04_zTWARA,False,,11:30,False,"['American (Traditional)', 'Restaurants']",True,11:30,Sports Rock Cafe,True,False,,,,,,2,False,False,,,7,,PA,True,02:00,True,False,True,"1400 Smallman St
Strip District
Pittsburgh, PA 15222",02:00,,False,,,False,11:30,,False,False,02:00,,False,Pittsburgh,True,,2.5,,business,,False,40.4484631,False,,-79.9894086,02:00,,02:00,02:00,False,False,,,,,,,False,,,,,11:30,,,casual,,True,['Strip District'],,False,,
True,,,10:00,,,,,10:00,False,False,none,False,,False,nBl_NeArpL08MpoghDiA_A,False,,10:00,False,"['Pizza', 'Restaurants']",False,10:00,Ephesus Mediterranean Kitchen,True,False,,,,,,2,False,False,,,74,,PA,True,02:00,False,False,True,"219 4th Ave
Downtown
Pittsburgh, PA 15222",01:00,,False,,,False,10:00,,False,True,01:00,no,True,Pittsburgh,True,,3.5,,business,True,False,40.4398391119,True,,-80.0028862632,01:00,,01:00,02:00,True,False,11:00,,,,False,01:00,False,,False,,,10:00,average,,casual,,True,['Downtown'],,False,,False
False,,,10:00,,,,,09:00,False,False,none,False,,False,SvoJ3Y3uqDfB4iGUaWXh8Q,False,,10:00,False,"['Pizza', 'Restaurants']",False,10:00,Pizza Parma,True,False,,,,,,1,False,False,,,36,,PA,True,02:00,True,False,True,"823 Penn Ave
Downtown
Pittsburgh, PA 15222",01:00,,False,,,False,10:00,,False,True,01:00,,True,Pittsburgh,True,,3.0,,business,True,False,40.44389,False,,-79.9985899,01:00,,01:00,02:00,True,False,10:00,,,,True,01:00,True,,,,,10:00,average,,casual,,False,['Downtown'],,False,,False
False,,,,,,,,,False,True,full_bar,False,,,aj4XHn7jZ48euP4g8ape-Q,False,,,False,"['Pizza', 'Restaurants']",True,,San Remo Pizza,,False,,,,,,1,False,,,,6,,PA,True,,True,,True,"10 Market St
Downtown
Pittsburgh, PA 15222",,,False,,,False,,,False,False,,,True,Pittsburgh,,,3.5,,business,,False,40.4380683,False,,-80.0043039,,,,,True,,,,,,True,,False,,,,,,average,,casual,,True,['Downtown'],,False,,False
False,,,10:00,,,,,10:00,False,False,none,False,,False,-v31BEquLxeVPgvFHburUQ,False,,10:00,False,"['Pizza', 'Restaurants']",False,10:00,Casa Del Sole Pizza,True,False,,,,,,1,False,False,,,7,,PA,True,11:00,False,False,True,"222 1st St
Aspinwall
Aspinwall, PA 15215",22:00,,False,,,False,12:30,,False,True,21:00,,True,Aspinwall,,,3.5,,business,,False,40.4905179,False,,-79.9040162,21:00,,21:00,22:00,True,False,12:30,,,,True,21:00,False,,,,,10:00,,,casual,,False,['Aspinwall'],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,False,KnlNwiIELDWAR686Bk2WJg,False,,11:00,False,"['Chinese', 'Restaurants']",False,11:00,China House,True,False,,,,,,1,False,False,,,15,,PA,True,22:00,True,False,True,"4506 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",22:00,,False,,,False,11:00,,False,True,22:00,no,True,Pittsburgh,,,4.0,,business,False,False,40.462831,False,,-79.9516804,22:00,,22:00,22:00,True,False,11:00,,,,False,22:00,True,,,,,11:00,average,,casual,,True,['Bloomfield'],,False,,False
False,,,11:00,,,,,11:00,False,True,none,False,,False,PTS4MxQel-xzj5qWxVn3LQ,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Angelo's Pizzeria,True,False,,,,,,1,False,False,,,44,,PA,True,23:00,True,False,True,"4766 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",23:00,,False,,,False,11:00,,False,True,23:00,no,True,Pittsburgh,True,,3.5,,business,False,False,40.4608026,True,,-79.9479065,23:00,,23:00,23:00,True,False,,,,,True,,True,,,,,11:00,loud,,casual,,True,['Bloomfield'],,False,,False
False,,,,,,,,,False,True,beer_and_wine,False,,False,IvgKdlte_JNdd17XRxkOrg,False,,,False,"['Pizza', 'Restaurants']",False,,Graziano's Pizzeria,True,False,,,,,,1,False,False,,,20,,PA,True,,False,False,True,"4109 Penn Ave
Lawrenceville
Pittsburgh, PA 15224",,,False,,,False,,,False,True,,no,True,Pittsburgh,True,,3.5,,business,False,False,40.4659283,True,,-79.9548907,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,['Lawrenceville'],,False,,False
False,,,11:00,,,,,11:00,False,True,none,False,,False,bDK_jzy3Shx7jfn8_plNoA,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Pizza Italia,True,False,,,,,,2,False,False,,,24,,PA,True,00:00,True,False,True,"4512 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",23:00,,False,,,False,11:00,,False,False,23:00,no,True,Pittsburgh,True,,4.5,,business,,False,40.4626986,False,,-79.9515229,23:00,,23:00,00:00,True,False,13:00,,,,False,21:00,False,,,,,11:00,average,,casual,,False,['Bloomfield'],,False,,False
False,,,,,,,,,False,True,full_bar,False,,False,nUISXnW2Jo9ovnoFBIUY_Q,False,,,False,"['Restaurants', 'Italian']",True,,D'Amico's,True,False,,,,,,2,False,False,,,9,,PA,True,,False,False,True,"4744 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",,,False,,,True,,,False,True,,no,False,Pittsburgh,,,2.5,,business,True,False,40.4611146,True,,-79.9485427,,,,,True,False,,,,,True,,False,,,,,,quiet,,casual,,True,['Bloomfield'],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,False,5MChfa-jZfMo3vBpolkSbw,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Alexander's Italian Bistro,True,False,,,,,,2,False,False,,,78,,PA,True,23:00,False,False,True,"5104 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",22:00,,False,,,True,11:00,,False,,22:00,free,True,Pittsburgh,True,,3.5,,business,True,True,40.458394,True,,-79.9436629,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,False,,True,,,11:00,average,,casual,,True,['Bloomfield'],,False,,False
True,,,,,,,,,False,False,full_bar,False,,False,YDCxBTJmF-lLCk1Qx8vDfg,False,,,False,"['Fast Food', 'Restaurants']",False,,Sammy's Famous Corned Beef,True,False,,,,,,1,False,False,,,6,,PA,True,,False,False,True,"4067 Penn Ave
Bloomfield
Pittsburgh, PA 15224",,,False,,,False,,,False,,,no,False,Pittsburgh,,,3.0,,business,,False,40.4655702,False,,-79.9557489,,,,,False,False,,,,,True,,True,,,,,,average,,casual,,True,['Bloomfield'],,False,,
False,,,09:00,,,,,09:00,False,False,full_bar,False,,False,dQjaHoo89bLymdMm4S5_1g,False,,09:00,False,"['Restaurants', 'Italian']",True,09:00,Moonlite Cafe,True,False,,,,,,2,False,False,,,20,,PA,True,02:00,False,False,True,"530 Brookline Blvd
Brookline
Pittsburgh, PA 15226",02:00,,False,,,False,11:00,,False,False,02:00,no,True,Pittsburgh,True,,4.5,,business,False,False,40.3955323,True,,-80.0228158,02:00,,02:00,02:00,True,False,11:00,,,,True,02:00,True,,,,,09:00,average,,casual,,True,['Brookline'],,False,,False
False,,,,,,,,,False,False,none,False,,True,dpRsK3JyaD3GKorVWzQUmA,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,Wendy's,False,False,,,,,,1,False,False,,,6,,PA,True,,False,False,True,"2410 W Liberty Ave
Beechview
Pittsburgh, PA 15226",,,False,,,False,,,False,False,,free,True,Pittsburgh,True,,2.5,,business,False,False,40.4002649,True,,-80.0241505,,,,,True,False,,,,,True,,False,,,True,,,,,casual,,True,['Beechview'],,False,,False
,,,,,,,,,False,False,none,,,False,vWnwaD-kykqiEc2Q0hbYsw,,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,False,,,,,,,1,False,False,,,7,,PA,True,,False,False,True,"2518 W Liberty Ave
Beechview
Pittsburgh, PA 15226",,,False,,,False,,,,False,,free,True,Pittsburgh,,,2.0,,business,False,,40.3988343,False,,-80.026459,,,,,True,False,,,,,True,,,,,True,,,average,,casual,,True,['Beechview'],,,,
False,,,10:00,,,,,10:00,False,False,none,False,,False,T4D7wX6GuCYChwRmser-0A,False,,10:00,False,"['Chinese', 'Restaurants']",,10:00,The Tong Garden,True,False,,,,,,2,False,False,,,9,,PA,False,23:00,True,False,True,"956 Brookline Blvd
Brookline
Pittsburgh, PA 15226",22:30,,False,,,False,10:00,,False,False,22:30,no,True,Pittsburgh,,,4.0,,business,,False,40.391756,True,,-80.017768,22:30,,22:30,23:00,True,False,11:00,,,,True,22:00,False,,,,,10:00,average,,casual,,True,['Brookline'],,False,,False
,,,,,,,,,False,,none,,,,xUf11yTcoRagwNiJcY8GAA,,,,False,"['Burgers', 'Fast Food', 'Restaurants']",,,McDonald's,,,,,,,,2,False,,,,5,,PA,True,,False,,True,"1 Poplar St
Greentree
Pittsburgh, PA 15205",,,False,,,False,,,,False,,,True,Pittsburgh,,,2.0,,business,,,40.4273917,False,,-80.0533614,,,,,True,,,,,,False,,,,,True,,,,,casual,,True,['Greentree'],,,,
False,,,11:30,,,,,11:30,False,False,full_bar,False,,False,hbFCv2Rginf9zjai-lKUNg,False,,11:30,False,"['Chinese', 'Restaurants']",True,11:30,Sesame Inn Chinese Restaurant,True,False,,,,,,2,False,False,,,44,,PA,True,23:00,True,False,True,"715 Washington Rd
Pittsburgh, PA 15228",22:00,,False,,,True,11:30,,False,True,22:00,no,True,Pittsburgh,False,,4.0,,business,True,False,40.3796549065,True,,-80.0448643438,22:00,,22:00,23:00,True,False,12:00,,,,True,21:00,True,,,,,11:30,quiet,,casual,,True,[],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,False,vs3UrHaSnzFOxmFU2UAfxQ,False,,11:30,False,"['Chinese', 'Restaurants']",True,11:30,China Gate,False,False,,,,,,2,False,True,,,17,,PA,True,23:00,True,False,True,"1500 Washington Rd
Pittsburgh, PA 15228",22:00,,False,,,True,11:30,,False,True,22:00,no,True,Pittsburgh,,,2.5,,business,,False,40.357213,False,,-80.0520951,22:00,,22:00,23:00,True,False,12:00,,,,False,21:00,True,,,,,11:30,average,,casual,,True,[],,False,,False
False,,,,True,,,,,False,False,none,False,,False,sa3xqElJEv97MazozLeszw,False,,,False,"['Pizza', 'Restaurants']",False,,Mineo's Pizza House,True,False,,,,,,1,False,False,,,32,,PA,False,,True,False,True,"713 Washington Rd
Pittsburgh, PA 15228",,,False,,,False,,,False,True,,,True,Pittsburgh,True,,4.0,,business,True,False,40.3798256,False,,-80.0446104,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,11:30,,,,,11:30,False,True,full_bar,False,,False,xgK6AAhJ-cYBUCSaLzgTuw,False,True,11:30,False,"['Restaurants', 'Italian']",True,,Girasole Restaurant,True,False,yes_corkage,,,,,2,False,False,,,181,,PA,True,23:00,False,False,True,"733 Copeland St
Shadyside
Pittsburgh, PA 15232",22:00,,False,,,True,11:30,,False,False,22:00,no,True,Pittsburgh,False,,3.5,,business,True,True,40.4512017,True,,-79.9345853,,,22:00,23:00,False,False,16:00,,,,False,21:00,False,,,,,11:30,very_loud,,casual,,False,['Shadyside'],,False,,False
False,,,,,,,,,True,False,full_bar,False,,False,kxZIebwbpe_ddry6EKMdCg,False,False,,False,"['Pizza', 'Restaurants']",False,,Village Pizza Bar & Grill,True,False,yes_free,,,,,1,False,False,,,16,,PA,True,,False,False,True,"815 S Aiken Ave
Shadyside
Pittsburgh, PA 15232",,,False,,,False,,,False,True,,,False,Pittsburgh,True,,4.0,,business,,False,40.4504931,False,,-79.9351109,,,,,False,False,,,,,,,False,,,,,,,,casual,,False,['Shadyside'],,False,,False
False,,,,,,,,,False,False,none,False,,True,mXHBxHrAJPnPWnm_OKuZTQ,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,Wendy's,False,False,,,,,,1,False,False,,,19,,PA,True,,True,False,True,"5422 Baum Blvd
Bloomfield
Pittsburgh, PA 15232",,,False,,,False,,,False,False,,free,True,Pittsburgh,,,2.5,,business,False,False,40.4571266518,False,,-79.9377973675,,,,,True,False,,,,,True,,False,,,True,,,quiet,,casual,,True,['Bloomfield'],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,False,Q9BXMPu2HnRDMq9X_2rHrQ,False,,11:30,False,"['Chinese', 'Restaurants']",True,11:30,China Palace,True,False,,,,,,2,False,False,,,72,,PA,True,23:00,False,False,True,"5440 Walnut St
Shadyside
Pittsburgh, PA 15232",22:00,,False,,,False,11:30,,False,True,22:00,free,True,Pittsburgh,True,,3.0,,business,True,False,40.450866,True,,-79.933919,22:00,,22:00,23:00,True,False,14:00,,,,True,20:00,True,,,,,11:30,average,,casual,,True,['Shadyside'],,False,,False
,,,11:00,,,,,11:00,,False,,,,,cwyq1QIa4fNISUap4PCs_A,,,11:00,,"['Chinese', 'Restaurants']",False,11:00,Castle Place,,,,,,,,1,,,,,4,,PA,True,22:00,,,True,"331 Mount Lebanon Blvd
Pittsburgh, PA 15234",22:00,,,,,,12:00,,,True,22:00,,True,Pittsburgh,,,3.5,,business,,,40.369991,,,-80.034378,22:00,,22:00,22:00,,,16:00,,,,,21:00,,,,,,11:00,,,casual,,,[],,,,
False,,,11:00,,,,,11:00,False,False,none,False,,False,MFtTSa1OTC0rFxBxpXzKfg,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,The Pizza,False,False,,,,,,1,False,False,,,5,,PA,True,23:00,False,False,True,"4101 Library Rd
Pittsburgh, PA 15234",22:00,,False,,,False,11:00,,False,True,22:00,no,True,Pittsburgh,,,3.5,,business,False,False,40.360768,False,,-80.0283874,22:00,,22:00,23:00,,False,11:00,,,,False,22:00,False,,,,,11:00,,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,none,False,,True,q5g_zeAdwsZQp0p9GPnTJw,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Nick's Pizza,False,False,,,,,,1,False,False,,,10,,PA,True,22:00,True,False,True,"329 Mt. Lebanon Blvd
Castle Shannon, PA 15234",21:00,,False,,,True,12:00,,False,True,21:00,free,True,Castle Shannon,True,,3.5,,business,True,False,40.3695859,True,,-80.0348341,21:00,,21:00,21:00,True,False,12:00,,,,True,17:00,False,,,,,11:00,,,casual,,False,[],,False,,False
